ORCA_URN	AnalyzedText	ExemplarUrn	Analysis	TextDeformation	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4194	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@φανεῖσα[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.29	urn:cite2:fufolio:tokenTypes.v1:word	φανεῖσα	4194
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4195	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@συνέταξε[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.30	urn:cite2:fufolio:tokenTypes.v1:word	συνέταξε	4195
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4196	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@θεραπείαν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.31	urn:cite2:fufolio:tokenTypes.v1:word	θεραπείαν	4196
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4197	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@,[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.32	urn:cite2:fufolio:tokenTypes.v1:punc	,	4197
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4198	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ᾗ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.33	urn:cite2:fufolio:tokenTypes.v1:word	ᾗ	4198
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4199	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@χρώμενος[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.34	urn:cite2:fufolio:tokenTypes.v1:word	χρώμενος	4199
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4200	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ὁ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.35	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	4200
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4201	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@Περικλῆς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.36	urn:cite2:fufolio:tokenTypes.v1:word	Περικλῆς	4201
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4202	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ταχὺ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.37	urn:cite2:fufolio:tokenTypes.v1:word	ταχὺ	4202
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4203	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@καὶ[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.38	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4203
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4204	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ῥᾳδίως[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.39	urn:cite2:fufolio:tokenTypes.v1:word	ῥᾳδίως	4204
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4205	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἰάσατο[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.40	urn:cite2:fufolio:tokenTypes.v1:word	ἰάσατο	4205
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4206	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@τὸν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.41	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	4206
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4207	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἄνθρωπον[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.42	urn:cite2:fufolio:tokenTypes.v1:word	ἄνθρωπον	4207
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4208	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@.[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.43	urn:cite2:fufolio:tokenTypes.v1:punc	.	4208
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4209	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἐπὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.44	urn:cite2:fufolio:tokenTypes.v1:word	ἐπὶ	4209
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4210	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@τούτῳ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.45	urn:cite2:fufolio:tokenTypes.v1:word	τούτῳ	4210
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4211	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@δὲ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.46	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	4211
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4212	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@καὶ[4]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.47	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4212
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4213	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@τὸ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.48	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	4213
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4214	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@χαλκοῦν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.49	urn:cite2:fufolio:tokenTypes.v1:word	χαλκοῦν	4214
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4215	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἄγαλμα[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.50	urn:cite2:fufolio:tokenTypes.v1:word	ἄγαλμα	4215
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4216	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@τῆς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.51	urn:cite2:fufolio:tokenTypes.v1:word	τῆς	4216
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4217	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@Ὑγιείας[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.52	urn:cite2:fufolio:tokenTypes.v1:word	Ὑγιείας	4217
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4218	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@Ἀθηνᾶς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.53	urn:cite2:fufolio:tokenTypes.v1:word	Ἀθηνᾶς	4218
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4219	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἀνέστησεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.54	urn:cite2:fufolio:tokenTypes.v1:word	ἀνέστησεν	4219
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4220	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἐν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.55	urn:cite2:fufolio:tokenTypes.v1:word	ἐν	4220
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4221	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἀκροπόλει[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.56	urn:cite2:fufolio:tokenTypes.v1:word	ἀκροπόλει	4221
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4222	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@παρὰ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.57	urn:cite2:fufolio:tokenTypes.v1:word	παρὰ	4222
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4223	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@τὸν[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.58	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	4223
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4224	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@βωμόν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.59	urn:cite2:fufolio:tokenTypes.v1:word	βωμόν	4224
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4225	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@,[4]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.60	urn:cite2:fufolio:tokenTypes.v1:punc	,	4225
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4226	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ὃς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.61	urn:cite2:fufolio:tokenTypes.v1:word	ὃς	4226
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4227	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@καὶ[5]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.62	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4227
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4228	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@πρότερον[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.63	urn:cite2:fufolio:tokenTypes.v1:word	πρότερον	4228
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4229	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ἦν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.64	urn:cite2:fufolio:tokenTypes.v1:word	ἦν	4229
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4230	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@ὡς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.65	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	4230
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4231	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@λέγουσιν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.66	urn:cite2:fufolio:tokenTypes.v1:word	λέγουσιν	4231
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4232	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.13@.[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.13.67	urn:cite2:fufolio:tokenTypes.v1:punc	.	4232
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4233	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@Ὁ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.1	urn:cite2:fufolio:tokenTypes.v1:word	Ὁ	4233
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4234	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@δὲ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.2	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	4234
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4235	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@Φειδίας[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.3	urn:cite2:fufolio:tokenTypes.v1:word	Φειδίας	4235
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4236	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@εἰργάζετο[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.4	urn:cite2:fufolio:tokenTypes.v1:word	εἰργάζετο	4236
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4237	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@μὲν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.5	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	4237
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4238	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τῆς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.6	urn:cite2:fufolio:tokenTypes.v1:word	τῆς	4238
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4239	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@θεοῦ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.7	urn:cite2:fufolio:tokenTypes.v1:word	θεοῦ	4239
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4240	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τὸ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.8	urn:cite2:fufolio:tokenTypes.v1:word	τὸ	4240
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4241	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@χρυσοῦν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.9	urn:cite2:fufolio:tokenTypes.v1:word	χρυσοῦν	4241
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4242	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ἕδος[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.10	urn:cite2:fufolio:tokenTypes.v1:word	ἕδος	4242
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4243	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@,[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.11	urn:cite2:fufolio:tokenTypes.v1:punc	,	4243
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4244	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@καὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.12	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4244
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4245	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τούτου[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.13	urn:cite2:fufolio:tokenTypes.v1:word	τούτου	4245
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4246	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@δημιουργὸς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.14	urn:cite2:fufolio:tokenTypes.v1:word	δημιουργὸς	4246
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4247	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ἐν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.15	urn:cite2:fufolio:tokenTypes.v1:word	ἐν	4247
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4248	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τῇ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.16	urn:cite2:fufolio:tokenTypes.v1:word	τῇ	4248
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4249	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@στήλῃ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.17	urn:cite2:fufolio:tokenTypes.v1:word	στήλῃ	4249
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4250	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@εἶναι[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.18	urn:cite2:fufolio:tokenTypes.v1:word	{εἶναι}	4250
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4251	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@γέγραπται[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.19	urn:cite2:fufolio:tokenTypes.v1:word	γέγραπται	4251
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4252	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@·[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.20	urn:cite2:fufolio:tokenTypes.v1:punc	·	4252
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4253	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@πάντα[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.21	urn:cite2:fufolio:tokenTypes.v1:word	πάντα	4253
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4254	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@δ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.22	urn:cite2:fufolio:tokenTypes.v1:word	δ'	4254
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4255	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ἦν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.23	urn:cite2:fufolio:tokenTypes.v1:word	ἦν	4255
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4256	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@σχεδὸν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.24	urn:cite2:fufolio:tokenTypes.v1:word	σχεδὸν	4256
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4257	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ἐπ'[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.25	urn:cite2:fufolio:tokenTypes.v1:word	ἐπ'	4257
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4258	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@αὐτῷ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.26	urn:cite2:fufolio:tokenTypes.v1:word	αὐτῷ	4258
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4259	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@,[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.27	urn:cite2:fufolio:tokenTypes.v1:punc	,	4259
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4260	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@καὶ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.28	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4260
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4261	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@πᾶσιν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.29	urn:cite2:fufolio:tokenTypes.v1:word	πᾶσιν	4261
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4262	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ὡς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.30	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	4262
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4263	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@εἰρήκαμεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.31	urn:cite2:fufolio:tokenTypes.v1:word	εἰρήκαμεν	4263
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4264	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@ἐπεστάτει[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.32	urn:cite2:fufolio:tokenTypes.v1:word	ἐπεστάτει	4264
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4265	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τοῖς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.33	urn:cite2:fufolio:tokenTypes.v1:word	τοῖς	4265
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4266	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@τεχνίταις[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.34	urn:cite2:fufolio:tokenTypes.v1:word	τεχνίταις	4266
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4267	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@διὰ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.35	urn:cite2:fufolio:tokenTypes.v1:word	διὰ	4267
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4268	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@φιλίαν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.36	urn:cite2:fufolio:tokenTypes.v1:word	φιλίαν	4268
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4269	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@Περικλέους[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.37	urn:cite2:fufolio:tokenTypes.v1:word	Περικλέους	4269
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4270	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.14@.[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.14.38	urn:cite2:fufolio:tokenTypes.v1:punc	.	4270
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4271	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@καὶ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.1	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	4271
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4272	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@τοῦτο[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.2	urn:cite2:fufolio:tokenTypes.v1:word	τοῦτο	4272
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4273	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@τῷ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.3	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	4273
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4274	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@μὲν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.4	urn:cite2:fufolio:tokenTypes.v1:word	μὲν	4274
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4275	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@φθόνον[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.5	urn:cite2:fufolio:tokenTypes.v1:word	φθόνον	4275
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4276	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@,[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.6	urn:cite2:fufolio:tokenTypes.v1:punc	,	4276
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4277	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@τῷ[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.7	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	4277
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4278	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@δὲ[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.8	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	4278
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4279	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@βλασφημίαν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.9	urn:cite2:fufolio:tokenTypes.v1:word	βλασφημίαν	4279
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4280	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@ἤνεγκεν[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.10	urn:cite2:fufolio:tokenTypes.v1:word	ἤνεγκεν	4280
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4281	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@,[2]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.11	urn:cite2:fufolio:tokenTypes.v1:punc	,	4281
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4282	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@ὡς[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.12	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	4282
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4283	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@ἐλευθέρας[1]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.13	urn:cite2:fufolio:tokenTypes.v1:word	ἐλευθέρας	4283
urn:cite2:fufolio:PlutPericles_SyntaxTokens_ORCA.v1:4284	urn:cts:greekLit:tlg0007.tlg012.ziegler:13.15@τῷ[3]	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:13.15.14	urn:cite2:fufolio:tokenTypes.v1:word	τῷ	4284
