Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@Περίκλεις[1]	urn:cite2:fufolio:tokenTypes.v1:word	Περίκλεις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.10	5281
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.11	5282
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.12	5283
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@οἱ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἱ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.13	5284
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@τοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.14	5285
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@λύχνου[1]	urn:cite2:fufolio:tokenTypes.v1:word	λύχνου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.15	5286
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@χρείαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρείαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.16	5287
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@ἔχοντες[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔχοντες	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.17	5288
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@ἔλαιον[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔλαιον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.18	5289
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@ἐπιχέουσιν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπιχέουσιν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.19	5290
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:16_9_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:16.9@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:discourse.v1:internalQuote	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:16.9.20	5291
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_1_0	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἀρχομένων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀρχομένων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.1	5292
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_2_1	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@δὲ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δὲ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.2	5293
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_3_2	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Λακεδαιμονίων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Λακεδαιμονίων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.3	5294
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_4_3	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἄχθεσθαι[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἄχθεσθαι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.4	5295
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_5_4	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.5	5296
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_6_5	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@αὐξήσει[1]	urn:cite2:fufolio:tokenTypes.v1:word	αὐξήσει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.6	5297
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_7_6	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.7	5298
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_8_7	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἀθηναίων[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀθηναίων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.8	5299
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_9_8	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.9	5300
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_10_9	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἐπαίρων[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπαίρων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.10	5301
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_11_10	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.11	5302
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_12_11	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Περικλῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	Περικλῆς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.12	5303
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_13_12	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.13	5304
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_14_13	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@δῆμον[1]	urn:cite2:fufolio:tokenTypes.v1:word	δῆμον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.14	5305
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_15_14	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἔτι[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔτι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.15	5306
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_16_15	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@μᾶλλον[1]	urn:cite2:fufolio:tokenTypes.v1:word	μᾶλλον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.16	5307
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_17_16	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@μέγα[1]	urn:cite2:fufolio:tokenTypes.v1:word	μέγα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.17	5308
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_18_17	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@φρονεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	φρονεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.18	5309
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_19_18	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.19	5310
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_20_19	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@μεγάλων[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγάλων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.20	5311
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_21_20	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@αὑτὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	αὑτὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.21	5312
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_22_21	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἀξιοῦν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀξιοῦν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.22	5313
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_23_22	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@πραγμάτων[1]	urn:cite2:fufolio:tokenTypes.v1:word	πραγμάτων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.23	5314
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_24_23	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@γράφει[1]	urn:cite2:fufolio:tokenTypes.v1:word	γράφει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.24	5315
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_25_24	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ψήφισμα[1]	urn:cite2:fufolio:tokenTypes.v1:word	ψήφισμα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.25	5316
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_26_25	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.26	5317
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_27_26	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@πάντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	πάντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.27	5318
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_28_27	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἕλληνας[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἕλληνας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.28	5319
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_29_28	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τοὺς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.29	5320
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_30_29	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ὁποίποτε[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁποίποτε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.30	5321
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_31_30	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@κατοικοῦντας[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατοικοῦντας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.31	5322
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_32_31	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Εὐρώπης[1]	urn:cite2:fufolio:tokenTypes.v1:word	Εὐρώπης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.32	5323
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_33_32	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἢ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἢ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.33	5324
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_34_33	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τῆς[1]	urn:cite2:fufolio:tokenTypes.v1:word	{τῆς}	urn:cite2:fufolio:editorialStatus.v1:del	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.34	5325
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_35_34	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἀσίας[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀσίας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.35	5326
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_36_35	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@παρακαλεῖν[1]	urn:cite2:fufolio:tokenTypes.v1:word	παρακαλεῖν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.36	5327
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_37_36	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.37	5328
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_38_37	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.38	5329
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_39_38	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@μικρὰν[1]	urn:cite2:fufolio:tokenTypes.v1:word	μικρὰν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.39	5330
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_40_39	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@πόλιν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πόλιν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.40	5331
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_41_40	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.41	5332
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_42_41	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@μεγάλην[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγάλην	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.42	5333
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_43_42	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.43	5334
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_44_43	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@εἰς[1]	urn:cite2:fufolio:tokenTypes.v1:word	εἰς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.44	5335
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_45_44	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@σύλλογον[1]	urn:cite2:fufolio:tokenTypes.v1:word	σύλλογον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.45	5336
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_46_45	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@πέμπειν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πέμπειν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.46	5337
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_47_46	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἀθήναζε[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἀθήναζε	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.47	5338
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_48_47	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τοὺς[2]	urn:cite2:fufolio:tokenTypes.v1:word	τοὺς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.48	5339
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_49_48	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@βουλευσομένους[1]	urn:cite2:fufolio:tokenTypes.v1:word	βουλευσομένους	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.49	5340
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_50_49	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@περὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	περὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.50	5341
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_51_50	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@τῶν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.51	5342
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_52_51	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@Ἑλληνικῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	Ἑλληνικῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.52	5343
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_53_52	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἱερῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἱερῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.53	5344
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_54_53	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@,[5]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.54	5345
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_55_54	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@ἃ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἃ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.55	5346
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_56_55	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@κατέπρησαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	κατέπρησαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.56	5347
urn:cite2:fufolio:PlutPericles_SyntaxTokens.v1:17_1_57_56	urn:cts:greekLit:tlg0007.tlg012.ziegler:17.1@οἱ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οἱ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:17.1.57	5348
