Urn	AnalyzedText	TokenType	TextDeformation	EditorialStatus	DiscourseLevel	ExemplarUrn	Sequence
urn:cite2:fufolio:syntaxToken0007_0012.v1:68	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.2@δεομένους[1]	urn:cite2:fufolio:tokenTypes.v1:word	δεομένους	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.2.69	4770
urn:cite2:fufolio:syntaxToken0007_0012.v1:69	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.2@.[1]	urn:cite2:fufolio:tokenTypes.v1:punc	.	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.2.70	4771
urn:cite2:fufolio:syntaxToken0007_0012.v1:0	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@αἰτία[1]	urn:cite2:fufolio:tokenTypes.v1:word	αἰτία	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.1	4772
urn:cite2:fufolio:syntaxToken0007_0012.v1:1	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@δ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	δ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.2	4773
urn:cite2:fufolio:syntaxToken0007_0012.v1:2	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@οὐχ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐχ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.3	4774
urn:cite2:fufolio:syntaxToken0007_0012.v1:3	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἡ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἡ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.4	4775
urn:cite2:fufolio:syntaxToken0007_0012.v1:4	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τοῦ[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.5	4776
urn:cite2:fufolio:syntaxToken0007_0012.v1:5	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@λόγου[1]	urn:cite2:fufolio:tokenTypes.v1:word	λόγου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.6	4777
urn:cite2:fufolio:syntaxToken0007_0012.v1:6	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ψιλῶς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ψιλῶς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.7	4778
urn:cite2:fufolio:syntaxToken0007_0012.v1:7	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@δύναμις[1]	urn:cite2:fufolio:tokenTypes.v1:word	δύναμις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.8	4779
urn:cite2:fufolio:syntaxToken0007_0012.v1:8	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[1]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.9	4780
urn:cite2:fufolio:syntaxToken0007_0012.v1:9	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἀλλ'[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀλλ'	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.10	4781
urn:cite2:fufolio:syntaxToken0007_0012.v1:10	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[2]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.11	4782
urn:cite2:fufolio:syntaxToken0007_0012.v1:11	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ὡς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὡς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.12	4783
urn:cite2:fufolio:syntaxToken0007_0012.v1:12	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@Θουκυδίδης[1]	urn:cite2:fufolio:tokenTypes.v1:word	Θουκυδίδης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.13	4784
urn:cite2:fufolio:syntaxToken0007_0012.v1:13	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@φησίν[1]	urn:cite2:fufolio:tokenTypes.v1:word	φησίν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.14	4785
urn:cite2:fufolio:syntaxToken0007_0012.v1:14	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[3]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.15	4786
urn:cite2:fufolio:syntaxToken0007_0012.v1:15	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἡ[2]	urn:cite2:fufolio:tokenTypes.v1:word	ἡ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.16	4787
urn:cite2:fufolio:syntaxToken0007_0012.v1:16	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@περὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	περὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.17	4788
urn:cite2:fufolio:syntaxToken0007_0012.v1:17	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τὸν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὸν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.18	4789
urn:cite2:fufolio:syntaxToken0007_0012.v1:18	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@βίον[1]	urn:cite2:fufolio:tokenTypes.v1:word	βίον	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.19	4790
urn:cite2:fufolio:syntaxToken0007_0012.v1:19	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@δόξα[1]	urn:cite2:fufolio:tokenTypes.v1:word	δόξα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.20	4791
urn:cite2:fufolio:syntaxToken0007_0012.v1:20	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.21	4792
urn:cite2:fufolio:syntaxToken0007_0012.v1:21	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@πίστις[1]	urn:cite2:fufolio:tokenTypes.v1:word	πίστις	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.22	4793
urn:cite2:fufolio:syntaxToken0007_0012.v1:22	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τοῦ[2]	urn:cite2:fufolio:tokenTypes.v1:word	τοῦ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.23	4794
urn:cite2:fufolio:syntaxToken0007_0012.v1:23	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἀνδρός[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀνδρός	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.24	4795
urn:cite2:fufolio:syntaxToken0007_0012.v1:24	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[4]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.25	4796
urn:cite2:fufolio:syntaxToken0007_0012.v1:25	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἀδωροτάτου[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἀδωροτάτου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.26	4797
urn:cite2:fufolio:syntaxToken0007_0012.v1:26	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@περιφανῶς[1]	urn:cite2:fufolio:tokenTypes.v1:word	περιφανῶς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.27	4798
urn:cite2:fufolio:syntaxToken0007_0012.v1:27	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@γενομένου[1]	urn:cite2:fufolio:tokenTypes.v1:word	γενομένου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.28	4799
urn:cite2:fufolio:syntaxToken0007_0012.v1:28	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[2]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.29	4800
urn:cite2:fufolio:syntaxToken0007_0012.v1:29	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@χρημάτων[1]	urn:cite2:fufolio:tokenTypes.v1:word	χρημάτων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.30	4801
urn:cite2:fufolio:syntaxToken0007_0012.v1:30	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@κρείττονος[1]	urn:cite2:fufolio:tokenTypes.v1:word	κρείττονος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.31	4802
urn:cite2:fufolio:syntaxToken0007_0012.v1:31	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@·[1]	urn:cite2:fufolio:tokenTypes.v1:punc	·	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.32	4803
urn:cite2:fufolio:syntaxToken0007_0012.v1:32	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ὃς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὃς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.33	4804
urn:cite2:fufolio:syntaxToken0007_0012.v1:33	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τὴν[1]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.34	4805
urn:cite2:fufolio:syntaxToken0007_0012.v1:34	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@πόλιν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πόλιν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.35	4806
urn:cite2:fufolio:syntaxToken0007_0012.v1:35	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἐκ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐκ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.36	4807
urn:cite2:fufolio:syntaxToken0007_0012.v1:36	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@μεγάλης[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγάλης	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.37	4808
urn:cite2:fufolio:syntaxToken0007_0012.v1:37	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@μεγίστην[1]	urn:cite2:fufolio:tokenTypes.v1:word	μεγίστην	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.38	4809
urn:cite2:fufolio:syntaxToken0007_0012.v1:38	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[3]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.39	4810
urn:cite2:fufolio:syntaxToken0007_0012.v1:39	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@πλουσιωτάτην[1]	urn:cite2:fufolio:tokenTypes.v1:word	πλουσιωτάτην	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.40	4811
urn:cite2:fufolio:syntaxToken0007_0012.v1:40	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ποιήσας[1]	urn:cite2:fufolio:tokenTypes.v1:word	ποιήσας	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.41	4812
urn:cite2:fufolio:syntaxToken0007_0012.v1:41	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[4]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.42	4813
urn:cite2:fufolio:syntaxToken0007_0012.v1:42	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@γενόμενος[1]	urn:cite2:fufolio:tokenTypes.v1:word	γενόμενος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.43	4814
urn:cite2:fufolio:syntaxToken0007_0012.v1:43	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@δυνάμει[1]	urn:cite2:fufolio:tokenTypes.v1:word	δυνάμει	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.44	4815
urn:cite2:fufolio:syntaxToken0007_0012.v1:44	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@πολλῶν[1]	urn:cite2:fufolio:tokenTypes.v1:word	πολλῶν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.45	4816
urn:cite2:fufolio:syntaxToken0007_0012.v1:45	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@βασιλέων[1]	urn:cite2:fufolio:tokenTypes.v1:word	βασιλέων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.46	4817
urn:cite2:fufolio:syntaxToken0007_0012.v1:46	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[5]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.47	4818
urn:cite2:fufolio:syntaxToken0007_0012.v1:47	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τυράννων[1]	urn:cite2:fufolio:tokenTypes.v1:word	τυράννων	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.48	4819
urn:cite2:fufolio:syntaxToken0007_0012.v1:48	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ὑπέρτερος[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὑπέρτερος	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.49	4820
urn:cite2:fufolio:syntaxToken0007_0012.v1:49	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[5]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.50	4821
urn:cite2:fufolio:syntaxToken0007_0012.v1:50	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ὧν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὧν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.51	4822
urn:cite2:fufolio:syntaxToken0007_0012.v1:51	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἔνιοι[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἔνιοι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.52	4823
urn:cite2:fufolio:syntaxToken0007_0012.v1:52	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@καὶ[6]	urn:cite2:fufolio:tokenTypes.v1:word	καὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.53	4824
urn:cite2:fufolio:syntaxToken0007_0012.v1:53	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἐπὶ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐπὶ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.54	4825
urn:cite2:fufolio:syntaxToken0007_0012.v1:54	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τοῖς[1]	urn:cite2:fufolio:tokenTypes.v1:word	τοῖς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.55	4826
urn:cite2:fufolio:syntaxToken0007_0012.v1:55	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@υἱέσι[1]	urn:cite2:fufolio:tokenTypes.v1:word	υἱέσι	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.56	4827
urn:cite2:fufolio:syntaxToken0007_0012.v1:56	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@διέθεντο[1]	urn:cite2:fufolio:tokenTypes.v1:word	διέθεντο	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.57	4828
urn:cite2:fufolio:syntaxToken0007_0012.v1:57	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τοῖς[2]	urn:cite2:fufolio:tokenTypes.v1:other	<τοῖς>	urn:cite2:fufolio:editorialStatus.v1:add	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.58	4829
urn:cite2:fufolio:syntaxToken0007_0012.v1:58	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἐκείνου[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐκείνου	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.59	4830
urn:cite2:fufolio:syntaxToken0007_0012.v1:59	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@,[6]	urn:cite2:fufolio:tokenTypes.v1:punc	,	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.60	4831
urn:cite2:fufolio:syntaxToken0007_0012.v1:60	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@μιᾷ[1]	urn:cite2:fufolio:tokenTypes.v1:word	μιᾷ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.61	4832
urn:cite2:fufolio:syntaxToken0007_0012.v1:61	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@δραχμῇ[1]	urn:cite2:fufolio:tokenTypes.v1:word	δραχμῇ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.62	4833
urn:cite2:fufolio:syntaxToken0007_0012.v1:62	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@μείζονα[1]	urn:cite2:fufolio:tokenTypes.v1:word	μείζονα	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.63	4834
urn:cite2:fufolio:syntaxToken0007_0012.v1:63	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@τὴν[2]	urn:cite2:fufolio:tokenTypes.v1:word	τὴν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.64	4835
urn:cite2:fufolio:syntaxToken0007_0012.v1:64	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@οὐσίαν[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐσίαν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.65	4836
urn:cite2:fufolio:syntaxToken0007_0012.v1:65	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@οὐκ[1]	urn:cite2:fufolio:tokenTypes.v1:word	οὐκ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.66	4837
urn:cite2:fufolio:syntaxToken0007_0012.v1:66	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἐποίησεν[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἐποίησεν	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.67	4838
urn:cite2:fufolio:syntaxToken0007_0012.v1:67	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ἧς[1]	urn:cite2:fufolio:tokenTypes.v1:word	ἧς	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.68	4839
urn:cite2:fufolio:syntaxToken0007_0012.v1:68	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@ὁ[1]	urn:cite2:fufolio:tokenTypes.v1:word	ὁ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.69	4840
urn:cite2:fufolio:syntaxToken0007_0012.v1:69	urn:cts:greekLit:tlg0007.tlg012.ziegler:15.3@πατὴρ[1]	urn:cite2:fufolio:tokenTypes.v1:word	πατὴρ	urn:cite2:fufolio:editorialStatus.v1:default	urn:cite2:fufolio:tokdiscourse.v1:direct	urn:cts:greekLit:tlg0007.tlg012.ziegler.syntaxToken:15.3.70	4841
